Tempo   |   E[N]           |   E[W]           |     Erro_little               |  Ocupação
33100    | 138.373962        | 27.678304        | 0.00000000008211031854        | 0.992864
33200    | 138.003803        | 27.604086        | 0.00000000007162270776        | 0.992806
33300    | 137.706401        | 27.543265        | -0.00000000018653167899        | 0.992835
33400    | 137.416091        | 27.491449        | -0.00000000007202061170        | 0.992847
33500    | 137.090744        | 27.427810        | 0.00000000005522338142        | 0.992869
33600    | 136.799725        | 27.369557        | 0.00000000023143797989        | 0.992893
33700    | 136.534679        | 27.315366        | 0.00000000010015810403        | 0.992914
33800    | 136.282117        | 27.261424        | 0.00000000011689849089        | 0.992931
33900    | 135.989991        | 27.204579        | 0.00000000020438051251        | 0.992964
34000    | 135.718438        | 27.147520        | 0.00000000041026737563        | 0.992975
34100    | 135.507595        | 27.101042        | 0.00000000036965275285        | 0.992995
34200    | 135.233764        | 27.046278        | 0.00000000045466208576        | 0.993024
34300    | 134.939877        | 26.984357        | 0.00000000039821657083        | 0.993036
34400    | 134.714823        | 26.939989        | 0.00000000050565063248        | 0.993057
34500    | 134.504292        | 26.896493        | 0.00000000065054450715        | 0.993078
34600    | 134.310747        | 26.859200        | 0.00000000071898398346        | 0.993100
34700    | 134.134748        | 26.827723        | 0.00000000071850081440        | 0.993121
34800    | 133.799007        | 26.760878        | 0.00000000048464698921        | 0.993138
34900    | 133.454061        | 26.691730        | 0.00000000037994141167        | 0.993146
35000    | 133.182452        | 26.639383        | 0.00000000023857182896        | 0.993181
35100    | 133.024498        | 26.595353        | 0.00000000030578917176        | 0.993177
35200    | 132.890551        | 26.566789        | 0.00000000026108182283        | 0.993198
35300    | 132.723402        | 26.536111        | 0.00000000036249048208        | 0.993224
35400    | 132.545312        | 26.503971        | 0.00000000047845105655        | 0.993242
35500    | 132.300343        | 26.456790        | 0.00000000046898662731        | 0.993254
35600    | 132.004017        | 26.400210        | 0.00000000034447111830        | 0.993278
35700    | 131.672437        | 26.336405        | 0.00000000041123371375        | 0.993208
35800    | 131.330213        | 26.274262        | 0.00000000033293190427        | 0.992976
35900    | 130.988939        | 26.206402        | 0.00000000044713033276        | 0.992900
36000    | 130.671517        | 26.140403        | 0.00000000049863047025        | 0.992840
