Tempo   |   E[N]           |   E[W]          |         Erro_little            |  Ocupação
18800    | 15.843554        | 3.172592        | -0.00000000020480506180        | 0.949736
18900    | 15.873794        | 3.178290        | -0.00000000014725642927        | 0.949994
19000    | 15.879703        | 3.178885        | -0.00000000007924505496        | 0.950096
19100    | 15.924790        | 3.186793        | -0.00000000007672973368        | 0.950363
19200    | 16.137791        | 3.228769        | -0.00000000007761258303        | 0.950621
19300    | 16.349397        | 3.271439        | -0.00000000008080647262        | 0.950873
19400    | 16.430171        | 3.287492        | -0.00000000013039169744        | 0.951129
19500    | 16.393367        | 3.280457        | -0.00000000013276846289        | 0.951163
19600    | 16.380877        | 3.277547        | -0.00000000016909496026        | 0.951255
19700    | 16.432397        | 3.288382        | -0.00000000010989253951        | 0.951504
19800    | 16.409154        | 3.284186        | -0.00000000016938273006        | 0.951439
19900    | 16.427517        | 3.287056        | -0.00000000025723778663        | 0.951572
20000    | 16.366618        | 3.275780        | -0.00000000022215473905        | 0.951226
20100    | 16.368149        | 3.275683        | -0.00000000021256951754        | 0.951350
20200    | 16.309190        | 3.265168        | -0.00000000021449864107        | 0.950676
20300    | 16.265020        | 3.257144        | -0.00000000014672352222        | 0.950241
20400    | 16.223669        | 3.249768        | -0.00000000004979838764        | 0.950232
20500    | 16.255827        | 3.256121        | -0.00000000011356604546        | 0.950344
20600    | 16.354281        | 3.275117        | -0.00000000010287593000        | 0.950588
20700    | 16.448949        | 3.293417        | -0.00000000004949995969        | 0.950818
20800    | 16.578898        | 3.319578        | -0.00000000000600408612        | 0.951061
20900    | 16.657587        | 3.334453        | -0.00000000005559641636        | 0.951028
21000    | 16.643393        | 3.331471        | -0.00000000008976996924        | 0.951081
21100    | 16.679543        | 3.338567        | -0.00000000010106049331        | 0.951312
21200    | 16.642737        | 3.332100        | -0.00000000019959855990        | 0.951094
21300    | 16.597114        | 3.324011        | 0.00000000000202149408        | 0.950835
21400    | 16.594042        | 3.322628        | 0.00000000021613999479        | 0.950992
21500    | 16.557837        | 3.315515        | -0.00000000002477662520        | 0.950916
21600    | 16.508937        | 3.306288        | -0.00000000002319566761        | 0.950582
21700    | 16.486215        | 3.301351        | 0.00000000010568257380        | 0.950634
21800    | 16.434241        | 3.290954        | 0.00000000009956124813        | 0.950407
21900    | 16.387419        | 3.282220        | 0.00000000015491607996        | 0.950229
22000    | 16.422866        | 3.287293        | 0.00000000019523582750        | 0.950443
22100    | 16.478281        | 3.298641        | 0.00000000015858248048        | 0.950688
22200    | 16.442444        | 3.292137        | 0.00000000008815348451        | 0.950329
22300    | 16.409332        | 3.285373        | 0.00000000013872281102        | 0.950266
22400    | 16.387833        | 3.281405        | 0.00000000002788880238        | 0.950394
22500    | 16.352577        | 3.275115        | -0.00000000002359357154        | 0.950176
22600    | 16.314133        | 3.267627        | -0.00000000006259881502        | 0.950085
22700    | 16.362614        | 3.277837        | -0.00000000000287769808        | 0.950088
